"FileName","InputType","RecordingDuration","nIPIReps","minGoodProb","AllIPIs","IPImin_ms","IPImax_ms","CompletionStatus","ExecutionTime_s","ClicksFound","ClicksPassed","ClickPassRate","RecordingSubdirectory"
"AMAR702.20230908T014340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",68,132,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T015840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",75,123,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T021340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",81,79,4,0.0506329113924051,"FCM-2023-08_September2023"
"AMAR702.20230908T022840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",89,177,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T024340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",97,132,11,0.0833333333333333,"FCM-2023-08_September2023"
"AMAR702.20230908T025840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",111,682,6,0.00879765395894428,"FCM-2023-08_September2023"
"AMAR702.20230908T031340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",125,554,3,0.00541516245487365,"FCM-2023-08_September2023"
"AMAR702.20230908T032840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",131,41,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T034340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",140,343,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T035840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",147,151,5,0.033112582781457,"FCM-2023-08_September2023"
"AMAR702.20230908T041340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",157,341,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T042840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",165,193,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T044340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",179,607,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T045840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",187,260,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T051340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",194,126,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T052840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",201,75,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T054340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",214,611,3,0.00490998363338789,"FCM-2023-08_September2023"
"AMAR702.20230908T055840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",223,307,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T061340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",230,167,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T062840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",239,314,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T064340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",253,647,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T065840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",267,730,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T071340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",277,351,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T072840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",284,160,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T074340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",292,226,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T075840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",301,282,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T081340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",307,51,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T082840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",316,365,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T084340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",324,172,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T085840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",332,263,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T091340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",341,318,2,0.00628930817610063,"FCM-2023-08_September2023"
"AMAR702.20230908T092840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",354,533,3,0.00562851782363977,"FCM-2023-08_September2023"
"AMAR702.20230908T094340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",367,628,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T095840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",382,821,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T101340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",390,188,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T102840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",411,1353,11,0.00813008130081301,"FCM-2023-08_September2023"
"AMAR702.20230908T104340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",418,125,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T105840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",428,383,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T111340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",442,680,2,0.00294117647058824,"FCM-2023-08_September2023"
"AMAR702.20230908T112840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",453,492,4,0.00813008130081301,"FCM-2023-08_September2023"
"AMAR702.20230908T114340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",473,1134,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T115840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",497,1569,2,0.00127469725940089,"FCM-2023-08_September2023"
"AMAR702.20230908T121340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",511,667,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T122840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",535,1489,21,0.0141034251175285,"FCM-2023-08_September2023"
"AMAR702.20230908T124340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",559,1484,12,0.00808625336927224,"FCM-2023-08_September2023"
"AMAR702.20230908T125840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",581,1359,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T131340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",604,1431,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T132840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",626,1365,3,0.0021978021978022,"FCM-2023-08_September2023"
"AMAR702.20230908T134340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",652,1639,4,0.0024405125076266,"FCM-2023-08_September2023"
"AMAR702.20230908T135840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",673,1279,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T141340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",698,1543,5,0.00324044069993519,"FCM-2023-08_September2023"
"AMAR702.20230908T142840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",724,1643,3,0.00182592818015825,"FCM-2023-08_September2023"
"AMAR702.20230908T144340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",758,2265,8,0.00353200883002208,"FCM-2023-08_September2023"
"AMAR702.20230908T145840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",775,956,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T151340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",794,1106,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T152840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",828,2269,4,0.00176289114147201,"FCM-2023-08_September2023"
"AMAR702.20230908T154340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",858,1928,6,0.00311203319502075,"FCM-2023-08_September2023"
"AMAR702.20230908T155840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",893,2360,4,0.00169491525423729,"FCM-2023-08_September2023"
"AMAR702.20230908T161340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",940,3189,5,0.00156788962057071,"FCM-2023-08_September2023"
"AMAR702.20230908T162840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",984,2955,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T164340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1013,1965,2,0.00101781170483461,"FCM-2023-08_September2023"
"AMAR702.20230908T165840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Failed at step: ""File 68/672: Creating plots""",1054,2745,2,0.000728597449908925,"FCM-2023-08_September2023"
"AMAR702.20230908T171340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1091,2322,8,0.00344530577088717,"FCM-2023-08_September2023"
"AMAR702.20230908T172840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1146,3608,18,0.00498891352549889,"FCM-2023-08_September2023"
"AMAR702.20230908T174340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1173,1691,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T175840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1204,1769,11,0.00621820237422272,"FCM-2023-08_September2023"
"AMAR702.20230908T181340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1269,3755,21,0.00559254327563249,"FCM-2023-08_September2023"
"AMAR702.20230908T182840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1322,3391,10,0.00294898260100265,"FCM-2023-08_September2023"
"AMAR702.20230908T184340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1348,1701,7,0.00411522633744856,"FCM-2023-08_September2023"
"AMAR702.20230908T185840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1399,3273,2,0.000611060189428659,"FCM-2023-08_September2023"
"AMAR702.20230908T191340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1458,3988,30,0.00752256770310933,"FCM-2023-08_September2023"
"AMAR702.20230908T192840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1491,2154,16,0.0074280408542247,"FCM-2023-08_September2023"
"AMAR702.20230908T194340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1523,2081,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T195840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1567,2971,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T201340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1610,2851,2,0.000701508242721852,"FCM-2023-08_September2023"
"AMAR702.20230908T202840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1647,2468,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T204340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1675,1746,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T205840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1718,2913,2,0.000686577411603158,"FCM-2023-08_September2023"
"AMAR702.20230908T211340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1746,1765,4,0.00226628895184136,"FCM-2023-08_September2023"
"AMAR702.20230908T212840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1755,292,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T214340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1793,2507,4,0.00159553250897487,"FCM-2023-08_September2023"
"AMAR702.20230908T215840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1822,1917,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T221340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1838,902,5,0.00554323725055432,"FCM-2023-08_September2023"
"AMAR702.20230908T222840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1850,551,2,0.00362976406533575,"FCM-2023-08_September2023"
"AMAR702.20230908T224340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1875,1558,2,0.00128369704749679,"FCM-2023-08_September2023"
"AMAR702.20230908T225840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1886,513,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T231340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1900,730,2,0.00273972602739726,"FCM-2023-08_September2023"
"AMAR702.20230908T232840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1913,607,2,0.00329489291598023,"FCM-2023-08_September2023"
"AMAR702.20230908T234340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1926,587,0,0,"FCM-2023-08_September2023"
"AMAR702.20230908T235840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1935,317,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T001340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1947,526,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T002840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1958,525,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T004340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1965,132,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T005840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1977,570,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T011340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1983,25,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T012840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1991,230,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T014340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",1997,96,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T015840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2005,226,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T021340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2012,101,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T022840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2020,219,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T024340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2027,158,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T025840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2036,357,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T031340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2043,137,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T032840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2052,328,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T034340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2064,503,8,0.0159045725646123,"FCM-2023-08_September2023"
"AMAR702.20230909T035840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2073,316,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T041340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2082,309,2,0.00647249190938511,"FCM-2023-08_September2023"
"AMAR702.20230909T042840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2092,360,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T044340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2108,831,3,0.0036101083032491,"FCM-2023-08_September2023"
"AMAR702.20230909T045840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2117,318,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T051340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2129,508,3,0.00590551181102362,"FCM-2023-08_September2023"
"AMAR702.20230909T052840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2146,907,2,0.00220507166482911,"FCM-2023-08_September2023"
"AMAR702.20230909T054340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2168,1376,2,0.00145348837209302,"FCM-2023-08_September2023"
"AMAR702.20230909T055840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2185,946,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T061340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2198,585,2,0.00341880341880342,"FCM-2023-08_September2023"
"AMAR702.20230909T062840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2215,954,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T064340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2236,1262,32,0.0253565768621236,"FCM-2023-08_September2023"
"AMAR702.20230909T065840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2262,1645,11,0.00668693009118541,"FCM-2023-08_September2023"
"AMAR702.20230909T071340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2285,1420,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T072840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2314,1869,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T074340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2340,1694,8,0.00472255017709563,"FCM-2023-08_September2023"
"AMAR702.20230909T075840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2369,1817,15,0.00825536598789213,"FCM-2023-08_September2023"
"AMAR702.20230909T081340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2402,2225,3,0.00134831460674157,"FCM-2023-08_September2023"
"AMAR702.20230909T082840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2419,955,6,0.00628272251308901,"FCM-2023-08_September2023"
"AMAR702.20230909T084340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2450,1941,19,0.00978876867594024,"FCM-2023-08_September2023"
"AMAR702.20230909T085840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2490,2683,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T091340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2526,2407,14,0.00581636892397175,"FCM-2023-08_September2023"
"AMAR702.20230909T092840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2567,2755,13,0.00471869328493648,"FCM-2023-08_September2023"
"AMAR702.20230909T094340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2605,2539,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T095840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2634,1881,9,0.00478468899521531,"FCM-2023-08_September2023"
"AMAR702.20230909T101340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2653,1091,24,0.0219981668194317,"FCM-2023-08_September2023"
"AMAR702.20230909T102840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2682,1866,20,0.0107181136120043,"FCM-2023-08_September2023"
"AMAR702.20230909T104340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2707,1529,9,0.00588620013080445,"FCM-2023-08_September2023"
"AMAR702.20230909T105840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2753,3125,9,0.00288,"FCM-2023-08_September2023"
"AMAR702.20230909T111340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2824,4741,7,0.00147648175490403,"FCM-2023-08_September2023"
"AMAR702.20230909T112840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2885,4117,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T114340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",2950,4358,7,0.00160624139513538,"FCM-2023-08_September2023"
"AMAR702.20230909T115840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3005,3625,8,0.00220689655172414,"FCM-2023-08_September2023"
"AMAR702.20230909T121340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3075,4680,10,0.00213675213675214,"FCM-2023-08_September2023"
"AMAR702.20230909T122840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3123,3229,12,0.00371632084236606,"FCM-2023-08_September2023"
"AMAR702.20230909T124340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3159,2341,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T125840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3203,2961,5,0.00168861870989531,"FCM-2023-08_September2023"
"AMAR702.20230909T131340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3265,4188,7,0.00167144221585482,"FCM-2023-08_September2023"
"AMAR702.20230909T132840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3310,2957,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T134340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3357,3248,27,0.0083128078817734,"FCM-2023-08_September2023"
"AMAR702.20230909T135840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3412,3653,6,0.00164248562825075,"FCM-2023-08_September2023"
"AMAR702.20230909T141340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3470,3952,14,0.00354251012145749,"FCM-2023-08_September2023"
"AMAR702.20230909T142840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3519,3263,4,0.00122586576769844,"FCM-2023-08_September2023"
"AMAR702.20230909T144340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3557,2562,2,0.00078064012490242,"FCM-2023-08_September2023"
"AMAR702.20230909T145840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3601,2909,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T151340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3638,2445,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T152840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3673,2301,6,0.00260756192959583,"FCM-2023-08_September2023"
"AMAR702.20230909T154340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3702,1886,49,0.0259809119830329,"FCM-2023-08_September2023"
"AMAR702.20230909T155840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3726,1439,9,0.00625434329395414,"FCM-2023-08_September2023"
"AMAR702.20230909T161340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3757,2013,16,0.00794833581718828,"FCM-2023-08_September2023"
"AMAR702.20230909T162840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3781,1485,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T164340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3820,2624,4,0.00152439024390244,"FCM-2023-08_September2023"
"AMAR702.20230909T165840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3840,1167,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T171340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3865,1596,2,0.0012531328320802,"FCM-2023-08_September2023"
"AMAR702.20230909T172840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3895,1930,10,0.00518134715025907,"FCM-2023-08_September2023"
"AMAR702.20230909T174340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3908,661,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T175840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3935,1751,9,0.00513992004568818,"FCM-2023-08_September2023"
"AMAR702.20230909T181340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3968,2146,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T182840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",3994,1645,2,0.00121580547112462,"FCM-2023-08_September2023"
"AMAR702.20230909T184340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4018,1530,9,0.00588235294117647,"FCM-2023-08_September2023"
"AMAR702.20230909T185840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4036,1016,5,0.00492125984251968,"FCM-2023-08_September2023"
"AMAR702.20230909T191340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4061,1516,10,0.00659630606860158,"FCM-2023-08_September2023"
"AMAR702.20230909T192840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4087,1621,51,0.0314620604565083,"FCM-2023-08_September2023"
"AMAR702.20230909T194340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4120,2127,5,0.00235072872590503,"FCM-2023-08_September2023"
"AMAR702.20230909T195840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4162,2775,31,0.0111711711711712,"FCM-2023-08_September2023"
"AMAR702.20230909T201340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4208,3035,13,0.0042833607907743,"FCM-2023-08_September2023"
"AMAR702.20230909T202840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4252,2904,24,0.00826446280991736,"FCM-2023-08_September2023"
"AMAR702.20230909T204340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4304,3512,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T205840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4346,2815,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T211340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4388,2835,8,0.00282186948853616,"FCM-2023-08_September2023"
"AMAR702.20230909T212840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4436,3239,0,0,"FCM-2023-08_September2023"
"AMAR702.20230909T214340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4478,2816,8,0.00284090909090909,"FCM-2023-08_September2023"
"AMAR702.20230909T215840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4535,3781,4,0.00105792118487173,"FCM-2023-08_September2023"
"AMAR702.20230909T221340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4564,1842,15,0.00814332247557003,"FCM-2023-08_September2023"
"AMAR702.20230909T222840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4614,3373,3,0.000889415950192707,"FCM-2023-08_September2023"
"AMAR702.20230909T224340Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4647,2183,9,0.00412276683463124,"FCM-2023-08_September2023"
"AMAR702.20230909T225840Z.wav","Audio",6M 7S,1,0.1,"no","2","12","Succeeded",4664,937,0,0,"FCM-2023-08_September2023"
